sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
955,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොදට තිබ්බා Thank you ❤,හොදට තිබ්බා Thank you ❤,,Pure_Sinhala,home
956,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,සුපිරියි.දැන් මාස 05ක් අරන්.තාම කිසිම අවුලක් නෑ.වගකීමෙන් කියන්නේ. පාවිච්චි කරලම.🫡,සුපිරියි.දැන් මාස 05ක් අරන්.තාම කිසිම අවුලක් නෑ.වගකීමෙන් කියන්නේ. පාවිච්චි කරලම.🫡,,Pure_Sinhala,home
957,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොද product එකක්.හොස්ටල් වල බෝඩිම් වල ඉන්න අයට සල්ලි දාල ගන්න.❤️,හොද product එකක්.හොස්ටල් වල බෝඩිම් වල ඉන්න අයට සල්ලි දාල ගන්න.❤️,,Pure_Sinhala,home
958,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,Item eka wagema packing godak hondhai. 👌Man hithuwata wada ikmanata order eka Labuan.         Thank you Daraz! 👍    #WIN# #win#,ඉටෙම් එක වගේම පච්කින්ග් ගොඩක් හොන්ධෛ. 👌මන් හිතුවට වැඩ ඉක්මනට ඔර්දෙර් එක ලබුං.         තැනක් යෞ ඩරළ්! 👍    #වින්# #වින්#,,Sinhala_in_English,home
959,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Speed post. Safe packing and item is working. No warranty card as usual Daraz buyers risk😁😁 අයිටම් එක වටිනවා ඒත් වොරන්ටියක් නෑ.,Speed post. Safe packing and item is working. No warranty card as usual Daraz buyers risk😁😁 අයිටම් එක වටිනවා ඒත් වොරන්ටියක් නෑ.,,Pure_Sinhala,home
960,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,#WIN Evro Brand Kettle එකක් ලැබුනේ. සතියකට වැඩිය use කලා. තාම නම් කිසිම complain එකක් නෑ.  දිග wire cable එකක් ලැබෙන්නේ.  price  එකේ හැටියට ගොඩක් ලාබයි. Daraz and Bank Voucher නිසා මම 1400ට වගේ ගත්තේ. recommend,#WIN Evro Brand Kettle එකක් ලැබුනේ. සතියකට වැඩිය use කලා. තාම නම් කිසිම complain එකක් නෑ.  දිග wire cable එකක් ලැබෙන්නේ.  price  එකේ හැටියට ගොඩක් ලාබයි. Daraz and Bank Voucher නිසා මම 1400ට වගේ ගත්තේ. recommend,,Pure_Sinhala,home
961,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,දවස් ගානක් බලන් ඉදියා order එක එන්න.. එවපු order එක damage වුන එකක් එවලත් තියෙන්නෙ.. ඔයාලගේ service එකනම් හරිම සවුත්තුයි..  Really dissapointed with your service😢😢😢😢,දවස් ගානක් බලන් ඉදියා order එක එන්න.. එවපු order එක damage වුන එකක් එවලත් තියෙන්නෙ.. ඔයාලගේ service එකනම් හරිම සවුත්තුයි..  Really dissapointed with your service😢😢😢😢,,Pure_Sinhala,home
962,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,"Good product, හොදට පැක් කරලා තිබුනා දෙන ගානට ගොඩක් වටිනවා රෙකමන්ඩ් කරන්න පුලුවන් product  එක, දවස් දෙකෙන් ආවා බය නැතුව ගන්න. 🙂🙂🙂","Good product, හොදට පැක් කරලා තිබුනා දෙන ගානට ගොඩක් වටිනවා රෙකමන්ඩ් කරන්න පුලුවන් product  එක, දවස් දෙකෙන් ආවා බය නැතුව ගන්න. 🙂🙂🙂",,Pure_Sinhala,home
963,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,මෙ සේලගෙන් ගන්න එපා කවුරුත් හොර වන්චාකාරයෙක් Sanford  ඔර්ඩර් කරේ ඒ උනාට එවලා තියෙන්නේ වෙන එකක් dont buy anything from this seller. seller is a cheater,මෙ සේලගෙන් ගන්න එපා කවුරුත් හොර වන්චාකාරයෙක් Sanford  ඔර්ඩර් කරේ ඒ උනාට එවලා තියෙන්නේ වෙන එකක් dont buy anything from this seller. seller is a cheater,,Pure_Sinhala,home
964,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,switch එක ඕෆ් වෙන්නෙ නෑ.. අද ඕෆ් වෙනකම් හිටියා ඕෆ් උනේ නෑ.. හැන්ඩ්ල් එක පියන ගිනිගහන්න රත් වෙන්න පටන් ගත්තා.. මාරු කිරීමට අවශ්‍යයයි. මුල් ඩ්ජවස් දෙකේ හොදට වැඩ කලා..,switch එක ඕෆ් වෙන්නෙ නෑ.. අද ඕෆ් වෙනකම් හිටියා ඕෆ් උනේ නෑ.. හැන්ඩ්ල් එක පියන ගිනිගහන්න රත් වෙන්න පටන් ගත්තා.. මාරු කිරීමට අවශ්‍යයයි. මුල් ඩ්ජවස් දෙකේ හොදට වැඩ කලා..,,Pure_Sinhala,home
965,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Good product patta baya nathuva ganne hodatama wada karannava 🥰🥰 fast delivery Ikmanata awe item eka,ගූඩ් ප්රෝදුච්ට් පට්ට බය නැතුව ගන්නේ හොදටම වැඩ කරන්නව 🥰🥰 ෆස්ට් දෙලිවෙර්ය් ඉක්මනට අවේ ඉටෙම් එක,,Sinhala_in_English,home
966,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,photo වල තියෙන විදියටම තියෙනව පෙට්ටිය පොඩ්ඩක් තැලිලා හීටරේට අවුලක් වෙලා නැ 😎👍,photo වල තියෙන විදියටම තියෙනව පෙට්ටිය පොඩ්ඩක් තැලිලා හීටරේට අවුලක් වෙලා නැ 😎👍,,Pure_Sinhala,home
967,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ගෙවන gaanata උපරිමයෙන් වටිනාකමක් තියෙනවා .සුපිරි product 1k.,ගෙවන gaanata උපරිමයෙන් වටිනාකමක් තියෙනවා .සුපිරි product 1k.,,Pure_Sinhala,home
968,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,සුපිරී  කියන්න දෙයක් නෑ කිසිම ඩැමේජ් එකක් නැතුව දවස් 3 ගෙදරටම ආව ❤️,සුපිරී  කියන්න දෙයක් නෑ කිසිම ඩැමේජ් එකක් නැතුව දවස් 3 ගෙදරටම ආව ❤️,,Pure_Sinhala,home
969,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,hodai Eka,හොදි එක,,Sinhala_in_English,home
970,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,අව්ලක් නැ හොදට තියෙනවා ගොඩක් ස්තුතිය 💙💙💙💙💙💙💙,අව්ලක් නැ හොදට තියෙනවා ගොඩක් ස්තුතිය 💙💙💙💙💙💙💙,,Pure_Sinhala,home
971,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,අරන් දවස් 10යි දැනට හොදයි කිසි අවුලක් නැ.කඩෙන් ගන්නවාට වඩා ලාභයක් තියෙනවා.,අරන් දවස් 10යි දැනට හොදයි කිසි අවුලක් නැ.කඩෙන් ගන්නවාට වඩා ලාභයක් තියෙනවා.,,Pure_Sinhala,home
972,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොඳයි ඉක්මනට ආවා කිසිම වරදක් නැහ ස්තුතියි,හොඳයි ඉක්මනට ආවා කිසිම වරදක් නැහ ස්තුතියි,,Pure_Sinhala,home
973,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,mara sathuin hithuwatath wada hodatama thibuna kettle eka mara quality ganna Baya nathuwa hodatama thibuna delivery ekath hodai hodatama wada karanwa thanks thanks lot of thanks,මර සතුඉන් හිතුවටත් වැඩ හොදටම තිබුන කෙට්ට්ලේ එක මර කුඅලිත්ය ගන්න බය නැතුව හොදටම තිබුන දෙලිවෙර්ය් එකත් හොදි හොදටම වැඩ කරනවා තැන්ක්ස් තැන්ක්ස් ලොට් ඔෆ් තැන්ක්ස්,,Sinhala_in_English,home
974,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,සුපිරි ඇත්තටම කියන්නේ කිසිම අවුලක් නෑ හොඳට වැඩ කරනවා ඇත්තටම හොඳ ඩීසන් පාටට තියෙනවා සුපිරි ඔයාටත් ගන්න වෙලා සේලත් හරිම හොඳයි හයිලි රෙකමන්ඩ් කරන්න පුළුවන් ❤️👍,සුපිරි ඇත්තටම කියන්නේ කිසිම අවුලක් නෑ හොඳට වැඩ කරනවා ඇත්තටම හොඳ ඩීසන් පාටට තියෙනවා සුපිරි ඔයාටත් ගන්න වෙලා සේලත් හරිම හොඳයි හයිලි රෙකමන්ඩ් කරන්න පුළුවන් ❤️👍,,Pure_Sinhala,home
975,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,hodai...hodata pack karala thibuna....me ganata labai.... habai watura rath wenakota allana plastic eka rath wenw,හොදි...හොදට පච්ක් කරලා තිබුන....මේ ගානට ලැබී.... හබි වතුර රත් වෙනකොට අල්ලන ප්ලස්තික් එක රත් වෙන්ව,,Sinhala_in_English,home
976,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,#WIN කේතලේ හොදට වැඩ.  very satisfied  Thank you Daraz ❤️,#WIN කේතලේ හොදට වැඩ.  very satisfied  Thank you Daraz ❤️,,Pure_Sinhala,home
977,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ඉතා හොඳයි . ඉක්මනින් වැඩ කරගන්න පුලුවන් ආරක්ෂාව හොඳයි. බය නැතිව ගන්න පුලුවන් නිශ්පාදනයක්,ඉතා හොඳයි . ඉක්මනින් වැඩ කරගන්න පුලුවන් ආරක්ෂාව හොඳයි. බය නැතිව ගන්න පුලුවන් නිශ්පාදනයක්,,Pure_Sinhala,home
978,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,Item Damaged.,ඉටෙම් දමගෙඩ්.,,Sinhala_in_English,home
979,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ලෙඩ මොකුත් නෑ හොදට වැඩ 😍,ලෙඩ මොකුත් නෑ හොදට වැඩ 😍,,Pure_Sinhala,home
980,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ඉතාමත් හොද භාණ්ඩයක්. බය නැතිව ගන්න. විනාඩි 6ක පමණ කාලයකදී වතුර හොදට රත් වෙනවා.,ඉතාමත් හොද භාණ්ඩයක්. බය නැතිව ගන්න. විනාඩි 6ක පමණ කාලයකදී වතුර හොදට රත් වෙනවා.,,Pure_Sinhala,home
981,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,හොදට තියෙනවා,හොදට තියෙනවා,,Pure_Sinhala,home
982,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,Aulak na hodata vada karanava🤘 #WIN,ඖලක් න හොදට වැඩ කරනවා🤘 #වින්,,Sinhala_in_English,home
983,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ටිකක් damage වෙලා තිබ්බා..ඒත් ඒක හදාගත්තා..price එකට හොඳයි.thank you daraz❤,ටිකක් damage වෙලා තිබ්බා..ඒත් ඒක හදාගත්තා..price එකට හොඳයි.thank you daraz❤,,Pure_Sinhala,home
984,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,"fast delivery,hodatama thiyenwa,well packed",ෆස්ට් දෙලිවෙර්ය්,,Sinhala_in_English,home
985,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ok for the price.good packing.working.,ඔක් ෆොර් තේ ප්රිචේ.ගූඩ් පච්කින්ග්.වොර්කින්ග්.,,Sinhala_in_English,home
986,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,harima lassanai. hodata weda meka.,හරිම ලස්සනෛ. හොදට වේද මේක.,,Sinhala_in_English,home
987,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,water lik,වටෙර් ලීක,,Sinhala_in_English,home
988,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,gaanata vatinava,ගානට වටිනවා,,Sinhala_in_English,home
989,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,නියමයි..,නියමයි..,,Pure_Sinhala,home
990,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,#WIN#fast delivery,#වින්#ෆස්ට් දෙලිවෙර්ය්,,Sinhala_in_English,home
991,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,මම අරන් දැනට මාස 8 කට වැඩී. ප්‍රශ්නයක් නෑ බය නැතුව ගන්න,මම අරන් දැනට මාස 8 කට වැඩී. ප්‍රශ්නයක් නෑ බය නැතුව ගන්න,,Pure_Sinhala,home
992,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,awlak na e ganata watinawa..,අව්ලක් න ඒ ගානට වටිනවා..,,Sinhala_in_English,home
993,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Atthtma hondai me kettle eka nm.. hondta wda krnwa,ඇත්තටම හොඳි මේ කෙට්ට්ලේ එක නම්.. හොන්දට වද කරනවා,,Sinhala_in_English,home
994,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොඳින් වැඩ. ගෙවන ගානට ලාබයි. fast deliver,හොඳින් වැඩ. ගෙවන ගානට ලාබයි. fast deliver,,Pure_Sinhala,home
995,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොදයි. ඇත්තටම ගොඩක් හොදයි. තැන්කිව් ඩරාස්,හොදයි. ඇත්තටම ගොඩක් හොදයි. තැන්කිව් ඩරාස්,,Pure_Sinhala,home
996,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Nice working… Hoda product ekakak..,නිචේ වොර්කින්ග්… හොද ප්රෝදුච්ට් එකකක්..,,Sinhala_in_English,home
997,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,really nize kettle.packing was good.,රෙඅල්ල්ය් නිළෙ කෙට්ට්ලේ.පච්කින්ග් වස් ගූඩ්.,,Sinhala_in_English,home
998,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Nice♥️…serama hondi kiyann awulk nh✨,නිචේ♥️…සේරම හොඳි කියන්න අවුලක් න්හ්✨,,Sinhala_in_English,home
999,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොදයි ගෙවන ගානට ගොඩක් වටිනවා බය නැතුව ගන්න,හොදයි ගෙවන ගානට ගොඩක් වටිනවා බය නැතුව ගන්න,,Pure_Sinhala,home
1000,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,eka nm maruu ඇත්තටම ගොඩක් හොඳයි,eka nm maruu ඇත්තටම ගොඩක් හොඳයි,,Pure_Sinhala,home
1001,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,supiriii weda niyameta,සුපිරීඉ වේද නියමෙට,,Sinhala_in_English,home
1002,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,dekema adiya kadila,දෙකේම අඩිය කැඩිලා,,Sinhala_in_English,home
1003,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,good.working well,ගූඩ්.වොර්කින්ග් වෙල්ල්,,Sinhala_in_English,home
1004,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,First picture eka balanna bottom coil eka laga deamge weala eka vitharai aulak thiyenne pdk weana product care karanna please,ෆිර්ස්ට් පිච්ටුරේ එක බලන්න බෝට්ටෝම් චොඉල් එක ලග දෙඅම්ගේ වෙඅල එක විතරි ඖලක් තියෙන්නේ පදක් වෙඅන ප්රෝදුච්ට් චාරේ කරන්න ප්ලේඅසේ,,Sinhala_in_English,home
1005,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,දැනට මාස හතරක් වෙනව ගෙන්නගෙන.. අවුලක් නැතුව තවමත් වැඩ... හොද product එකක්..,දැනට මාස හතරක් වෙනව ගෙන්නගෙන.. අවුලක් නැතුව තවමත් වැඩ... හොද product එකක්..,,Pure_Sinhala,home
1006,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ඇත්තටම හොදයි.,ඇත්තටම හොදයි.,,Pure_Sinhala,home
1007,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,good item#WIN,ගූඩ් ඉටෙම්#වින්,,Sinhala_in_English,home
1008,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොදට තියෙනවා,හොදට තියෙනවා,,Pure_Sinhala,home
1009,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,suppr........,සුප්ප්ර,,Sinhala_in_English,home
1010,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොඳයි,හොඳයි,,Pure_Sinhala,home
1011,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,supiri,සුපිරි,,Sinhala_in_English,home
1012,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොදයි,හොදයි,,Pure_Sinhala,home
1013,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,goood,ගූඔඩ්,,Sinhala_in_English,home
1014,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,වැඩක් නෑ,වැඩක් නෑ,,Pure_Sinhala,home
1015,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,මෙම  භාණ්ඩ ය ගන්න එපා ඇතුලේ කොයිල් ප්ලේට් එක කලු වෙලා පාවිච්චි කරපු එකක් වගේ පැකින් එකක් අනාරක්ෂිත අතර අන්තිම් චාටර් බව කියන්නම වෙනවා,මෙම  භාණ්ඩ ය ගන්න එපා ඇතුලේ කොයිල් ප්ලේට් එක කලු වෙලා පාවිච්චි කරපු එකක් වගේ පැකින් එකක් අනාරක්ෂිත අතර අන්තිම් චාටර් බව කියන්නම වෙනවා,,Pure_Sinhala,home
1016,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,Ikmanin kadenawa. Ganna epa . Adu ganata dena nisa balai product eka,ඉක්මනින් කැඩෙනවා. ගන්න එපා . අඩු ගානට දෙන නිසා බලි ප්රෝදුච්ට් එක,,Sinhala_in_English,home
1017,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හිතුවට වඩා හොදයි ❤️👍 ගානට නමි පාඩුම නැ හොදට පාවිචිචි කරනවා බය නැතුව ගන්න දැන් සති තුනක් විතර පාවිචිච කරා අවුලක්ම නැ,හිතුවට වඩා හොදයි ❤️👍 ගානට නමි පාඩුම නැ හොදට පාවිචිචි කරනවා බය නැතුව ගන්න දැන් සති තුනක් විතර පාවිචිච කරා අවුලක්ම නැ,,Pure_Sinhala,home
1018,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,"#WIN ,🎁 value for money 🤑💰🎁👻 🎈💯 reccomend 💯🥰 hodata wada kisima awlk na dn sathi 3k vithr use krnw 😊😊💯",ණ,,Sinhala_in_English,home
1019,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,දැන් අරගෙන සෑහෙන කල් තාම හොදට වැඩකරනව,දැන් අරගෙන සෑහෙන කල් තාම හොදට වැඩකරනව,,Pure_Sinhala,home
1020,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,"මේක ගොඩක් හොදයි,ඉක්මනට වතුර රත් කර ගන්න පුලුවන්, රත් උන වතුර ගොඩක් වෙලා නිවෙන් නැතුව තියා ගන්නත් පුලුවන්,base එකේ වයර් එක 2m ටත් වඩා දිගයි.","මේක ගොඩක් හොදයි,ඉක්මනට වතුර රත් කර ගන්න පුලුවන්, රත් උන වතුර ගොඩක් වෙලා නිවෙන් නැතුව තියා ගන්නත් පුලුවන්,base එකේ වයර් එක 2m ටත් වඩා දිගයි.",,Pure_Sinhala,home
1021,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,"munge after service eka antimai, kisi deyak ganna epa ... mewa gannama epa aparade salli, not recommended products",මුන්ගේ ඇෆ්ටෙර් සේර්විචේ එක අන්ටිමි,,Sinhala_in_English,home
1022,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",2,"ලැබුණු kettle එක මේ විදිහටයි ඇදවෙලා, ගැලවිලා තිබුණේ! නැවතත් මුදලක් ගෙවලා පිළිසකර කරගන්න සිදුවුණා!","ලැබුණු kettle එක මේ විදිහටයි ඇදවෙලා, ගැලවිලා තිබුණේ! නැවතත් මුදලක් ගෙවලා පිළිසකර කරගන්න සිදුවුණා!",,Pure_Sinhala,home
1023,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ඇත්තටම ගානේ හැටියට වටිනවා.... හොඳ kettle එකක්....Fast Delivery,ඇත්තටම ගානේ හැටියට වටිනවා.... හොඳ kettle එකක්....Fast Delivery,,Pure_Sinhala,home
1024,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Item එක හොඳට තියෙනව. Deliver කරන්න සතිය දෙකකට වඩා ගියා. ආව එකා මට එන්න බැ මන් අහවල් town එකේ ඉන්නවා ඇවිත් ගන්න කියාගෙන නාහෙන් ඇඬුවා. ගිහින් ගත්තෙ package එක. අන්තිම සවුත්තුයි service එක දැන්.,Item එක හොඳට තියෙනව. Deliver කරන්න සතිය දෙකකට වඩා ගියා. ආව එකා මට එන්න බැ මන් අහවල් town එකේ ඉන්නවා ඇවිත් ගන්න කියාගෙන නාහෙන් ඇඬුවා. ගිහින් ගත්තෙ package එක. අන්තිම සවුත්තුයි service එක දැන්.,,Pure_Sinhala,home
1025,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොදයි..මිලත් සාදාරනයි.free shipping හම්බුනා.හැබැයි දෙවනි පාර ඕඩර් කරද්දී මිල වැඩිවෙලා.free shipping නැහැ.,හොදයි..මිලත් සාදාරනයි.free shipping හම්බුනා.හැබැයි දෙවනි පාර ඕඩර් කරද්දී මිල වැඩිවෙලා.free shipping නැහැ.,,Pure_Sinhala,home
1026,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ඉතා හොඳ තත්ත්වයෙන් තියෙනවා .ගන්න ගානට ඉතාමත් වටිනවා.කිසිම ගැටලුවක් නැහැ. හොඳට පැක් කරලත් එවලා තිබුණා. ගන්න ගෙනෙක් බය නැතුව ගන්න.,ඉතා හොඳ තත්ත්වයෙන් තියෙනවා .ගන්න ගානට ඉතාමත් වටිනවා.කිසිම ගැටලුවක් නැහැ. හොඳට පැක් කරලත් එවලා තිබුණා. ගන්න ගෙනෙක් බය නැතුව ගන්න.,,Pure_Sinhala,home
1027,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,"Sati 2k use kale hadanna dila adatat na, ganna epa terumkak na, not recommended this product",සැටි 2ක් උසේ කලේ හදන්න දීල අදටට් න,,Sinhala_in_English,home
1028,Peacock / Black ford / Gordon Homes/Sanford Electric Kettle - 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Electric Kettle eka hodai diliver nam anthimai sathiyak vithara delay ekak thibba,ඒලෙක්ත්රික් කෙට්ට්ලේ එක හොදි දිලිවෙර් නම් අන්තිමි සතියක් විතර දෙලය් එකක් තිබ්බ,,Sinhala_in_English,home
