id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
407,Munchee Onion Biscuit 30G,Rs. 50,1,okkomgena hulan gihin kwruwth gnna epa mewa okkoma.kudu wela🥺🥺🥺,ඔක්කොම්ගෙන හුලන් ගිහින් කව්රුවත් ගන්න එපා මේවා ඔක්කොම.කුඩු වෙලා🥺🥺🥺,,Sinhala_in_English,grocery
408,Munchee Onion Biscuit 30G,Rs. 50,1,Biscuit pacat kadila athule halila biscuit tika,බිස්චුඉට් පචාට් කැඩිලා ඇතුලේ හැලිලා බිස්චුඉට් ටික,,Sinhala_in_English,grocery
409,Munchee Onion Biscuit 30G,Rs. 50,1,බිස්කට් නෙවේ බිස්කට් කුඩු තිබුනෙ. ඒ තරම් කුඩු වෙලා,බිස්කට් නෙවේ බිස්කට් කුඩු තිබුනෙ. ඒ තරම් කුඩු වෙලා,,Pure_Sinhala,grocery
410,Munchee Onion Biscuit 30G,Rs. 50,1,"biscuit thibbe na, kudu nm thibba, not recommend",බිස්චුඉට් තිබ්බේ න,,Sinhala_in_English,grocery
411,Munchee Onion Biscuit 30G,Rs. 50,5,nice packing.  we diliverd,නිචේ පච්කින්ග්.  වේ දිලිවෙර්ඩ්,,Sinhala_in_English,grocery
412,Munchee Onion Biscuit 30G,Rs. 50,2,7ta genawe enkota bendar karala mm hithnne,7ත ගෙනාවේ එනකොට බෙන්ඩර් කරලා ම්ම් හිතන්නේ,,Sinhala_in_English,grocery
413,Munchee Onion Biscuit 30G,Rs. 50,1,බිස්කට් එකනම් අවුල් එද්දි කුඩුවෙලා,බිස්කට් එකනම් අවුල් එද්දි කුඩුවෙලා,,Pure_Sinhala,grocery
414,Munchee Onion Biscuit 30G,Rs. 50,5,nice buiscuit,නිචේ බුඉස්කුඉත්,,Sinhala_in_English,grocery
415,Munchee Onion Biscuit 30G,Rs. 50,1,බිස්කට් පැකට් එක කඩල තිබ්බේ එනකොට,බිස්කට් පැකට් එක කඩල තිබ්බේ එනකොට,,Pure_Sinhala,grocery
416,Munchee Onion Biscuit 30G,Rs. 50,1,Kudu wela thibbe biscuit,කුඩු වෙලා තිබ්බේ බිස්චුඉට්,,Sinhala_in_English,grocery
417,Munchee Onion Biscuit 30G,Rs. 50,2,බ්ස්කටි කැඩිලා කුඩූවැලා,බ්ස්කටි කැඩිලා කුඩූවැලා,,Pure_Sinhala,grocery
418,Munchee Onion Biscuit 30G,Rs. 50,1,kudu vela biskat tik a,කුඩු වෙලා බිස්කට් ටික අ,,Sinhala_in_English,grocery
419,Munchee Onion Biscuit 30G,Rs. 50,2,හොදයි එත් කුඩු වෙලා,හොදයි එත් කුඩු වෙලා,,Pure_Sinhala,grocery
420,Munchee Onion Biscuit 30G,Rs. 50,1,Kudu wela thibbe,කුඩු වෙලා තිබ්බේ,,Sinhala_in_English,grocery
421,Munchee Onion Biscuit 30G,Rs. 50,1,kudu wela okkoma,කුඩු වෙලා ඔක්කොම,,Sinhala_in_English,grocery
422,Munchee Onion Biscuit 30G,Rs. 50,1,හොඳටම කුඩු wela,හොඳටම කුඩු wela,,Pure_Sinhala,grocery
423,Munchee Onion Biscuit 30G,Rs. 50,2,තැලිලා,තැලිලා,,Pure_Sinhala,grocery
424,Munchee Onion Biscuit 30G,Rs. 50,5,#win25,වින25,,Sinhala_in_English,grocery
425,Munchee Onion Biscuit 30G,Rs. 50,1,poor packing biscuit okkoma damage,පූර් පච්කින්ග් බිස්චුඉට් ඔක්කොම දමාගෙ,,Sinhala_in_English,grocery
426,Orient Mysore Dhal 1Kg,Rs. 350,5,Athghatama godak hodi baya nthuwa ganna🩷,අත්ඝටම ගොඩක් හොදි බය නතුව ගන්න🩷,,Sinhala_in_English,grocery
427,Orient Mysore Dhal 1Kg,Rs. 350,1,පැකට් ඔක්කොගෙම තෙල් කූඹි පිරිල . කිසිම වගකීමක් නැතුව එවල තියෙන්නේ. ගන්න එපා .. 😡😡,පැකට් ඔක්කොගෙම තෙල් කූඹි පිරිල . කිසිම වගකීමක් නැතුව එවල තියෙන්නේ. ගන්න එපා .. 😡😡,,Pure_Sinhala,grocery
428,Orient Mysore Dhal 1Kg,Rs. 350,5,"good packing,good",ගූඩ් පච්කින්ග්,,Sinhala_in_English,grocery
429,Orient Mysore Dhal 1Kg,Rs. 350,1,පරිප්පු වල රොඩු හරියට. පිරිසිදු නෑ,පරිප්පු වල රොඩු හරියට. පිරිසිදු නෑ,,Pure_Sinhala,grocery
430,Orient Mysore Dhal 1Kg,Rs. 350,5,👍👍😊😊😊හොදට පැක් කරල ත්බ්බ,👍👍😊😊😊හොදට පැක් කරල ත්බ්බ,,Pure_Sinhala,grocery
431,Orient Mysore Dhal 1Kg,Rs. 350,5,අව්ලක් නෑ 🙏🙏,අව්ලක් නෑ 🙏🙏,,Pure_Sinhala,grocery
432,Orient Mysore Dhal 1Kg,Rs. 350,4,iam Giving 4 stars because Package was Damaged,ඉං ගිවින්ග් 4 ස්ටාර්ස් බෙචෞසේ පච්කගේ වස් දමගෙඩ්,,Sinhala_in_English,grocery
433,Orient Mysore Dhal 1Kg,Rs. 350,5,Quick delivery...newly manufactured items from authorized seller...long expiry date..safety packing...with big discount.best price in the market..thank you...highly recommended.....#Win,උඉක්ක දෙලිවෙර්ය්...නෙව්ල්ය් මනුඵච්ටුරෙඩ් ඉටෙම්ස් ෆ්‍රොම් ඖථොරිළෙද් සෙල්ලෙර්...ලෝන්ග් එෂ්පිර්ය දතේ..සෆෙට්ය් පච්කින්ග්...විත් බිග් දිස්චොඋන්ට්.බෙස්ට් ප්රිචේ ඉන් තේ මර්කෙට්..තැනක් යෞ...හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්.....#වින්,,Sinhala_in_English,grocery
434,Orient Mysore Dhal 1Kg,Rs. 350,5,Quick delivery...Nicely packed...newly manufactured items from authorized seller..discounted price...highly recommended seller...thank you...#Win,උඉක්ක දෙලිවෙර්ය්...නිචෙල්ය් පච්කෙඩ්...නෙව්ල්ය් මනුඵච්ටුරෙඩ් ඉටෙම්ස් ෆ්‍රොම් ඖථොරිළෙද් සෙල්ලෙර්..දිස්කෞන්තෙද් ප්රිචේ...හිඝ්ල්ය් රෙචොම්මේන්දෙඩ් සෙල්ලෙර්...තැනක් යෞ...#වින්,,Sinhala_in_English,grocery
435,Orient Mysore Dhal 1Kg,Rs. 350,5,delivered withing 24hrs all items well packed good job,දෙලිවෙරෙඩ් විතින්ග් 24හ්ර්ස අල්ල ඉටෙම්ස් වෙල්ල් පච්කෙඩ් ගූඩ් ජොබ්,,Sinhala_in_English,grocery
436,Orient Mysore Dhal 1Kg,Rs. 350,1,miyo kapuwa ewanne ganna epa miyonge jarawath ekka,මියෝ කපුවා එවන්නේ ගන්න එපා මියෝන්ගේ ජරාවත් එක්ක,,Sinhala_in_English,grocery
437,Orient Mysore Dhal 1Kg,Rs. 350,1,parsel eka demej wela API gihilla Ganna one,පර්සෙල් එක දෙමේජ් වෙලා අපි ගිහිල්ල ගන්න ඕනේ,,Sinhala_in_English,grocery
438,Orient Mysore Dhal 1Kg,Rs. 350,5,1kg = Rs.280 in 12.12 sale 2022 😀👌👌👌,1ක්ග = රස්.280 ඉන් 12.12 සලේ 2022 😀👌👌👌,,Sinhala_in_English,grocery
439,Orient Mysore Dhal 1Kg,Rs. 350,1,I requested 5 items. only received 4,ඉ රෙකුඑස්තෙද් 5 ඉටෙම්ස්. ඔන්ල්ය් රෙකෙඉවෙද් 4,,Sinhala_in_English,grocery
440,Orient Mysore Dhal 1Kg,Rs. 350,1,තනිකරම ගුල්⁣ෙලා් ගහපු පරිප්පු .,තනිකරම ගුල්⁣ෙලා් ගහපු පරිප්පු .,,Pure_Sinhala,grocery
441,Orient Mysore Dhal 1Kg,Rs. 350,1,පරිප්පු 2kg සල්ලි අරන් එවලා නැ,පරිප්පු 2kg සල්ලි අරන් එවලා නැ,,Pure_Sinhala,grocery
442,Orient Mysore Dhal 1Kg,Rs. 350,5,Safely packed...Satisfied😊,සෆෙල්ය් පච්කෙඩ්...අතිස්ෆිඑද්😊,,Sinhala_in_English,grocery
443,Orient Mysore Dhal 1Kg,Rs. 350,5,everything ok.well packed,එවෙර්ය්තින්ග් ඔක්.වෙල්ල් පච්කෙඩ්,,Sinhala_in_English,grocery
444,Orient Mysore Dhal 1Kg,Rs. 350,5,හොදට පැක් කරලා තිබ්බා👍👍,හොදට පැක් කරලා තිබ්බා👍👍,,Pure_Sinhala,grocery
445,Orient Mysore Dhal 1Kg,Rs. 350,4,හොඳ මිලක් අද කාලෙ හැටියට,හොඳ මිලක් අද කාලෙ හැටියට,,Pure_Sinhala,grocery
446,Orient Mysore Dhal 1Kg,Rs. 350,5,sugar 1kg ekak missing,සුගර් 1ක්ග එකක් මිස්සින්ග්,,Sinhala_in_English,grocery
447,Orient Mysore Dhal 1Kg,Rs. 350,5,As advertised.,ඇස අද්වේර්ටිසෙඩ්.,,Sinhala_in_English,grocery
448,Orient Mysore Dhal 1Kg,Rs. 350,5,හරිම සතුටුයි,හරිම සතුටුයි,,Pure_Sinhala,grocery
449,Orient Mysore Dhal 1Kg,Rs. 350,5,Well packed,වෙල්ල් පච්කෙඩ්,,Sinhala_in_English,grocery
450,Orient Mysore Dhal 1Kg,Rs. 350,5,verry good,වෙර්ර්ය් ගූඩ්,,Sinhala_in_English,grocery
451,Orient Mysore Dhal 1Kg,Rs. 350,5,soo sweet,සූ ස්වීට්,,Sinhala_in_English,grocery
452,Orient Mysore Dhal 1Kg,Rs. 350,5,#BdayWIN,දය්ණ,,Sinhala_in_English,grocery
453,Orient Mysore Dhal 1Kg,Rs. 350,5,නියමයි,නියමයි,,Pure_Sinhala,grocery
454,Orient Mysore Dhal 1Kg,Rs. 350,5,එල,එල,,Pure_Sinhala,grocery
455,Munchee Tikiri Marie 80g,Rs. 90,5,ප්‍රශ්නයක් නෑ. හොදට පැක් කරලා තිබ්බා. කඩලා නම් බැලුවේ නෑ. මෙයාලා මේවා එවන විදියට අන්තිමට කන්න වෙන්නේ බිස්කට් කුඩු තමයි,ප්‍රශ්නයක් නෑ. හොදට පැක් කරලා තිබ්බා. කඩලා නම් බැලුවේ නෑ. මෙයාලා මේවා එවන විදියට අන්තිමට කන්න වෙන්නේ බිස්කට් කුඩු තමයි,,Pure_Sinhala,grocery
456,Munchee Tikiri Marie 80g,Rs. 90,5,Safe විදියට හොඳට Pack කරලා තිබුණා.Thank You Daraz.,Safe විදියට හොඳට Pack කරලා තිබුණා.Thank You Daraz.,,Pure_Sinhala,grocery
457,Munchee Tikiri Marie 80g,Rs. 90,5,Thank you Dars and the sellers. Well packaged.,තැනක් යෞ දර්ස් ආණ්ඩ තේ සෙල්ලෙර්ස්. වෙල්ල් පච්කගෙඩ්.,,Sinhala_in_English,grocery
458,Munchee Tikiri Marie 80g,Rs. 90,5,Hodata thibba hodata pack karala thibba super,හොදට තිබ්බ හොදට පච්ක් කරලා තිබ්බ සුපෙර්,,Sinhala_in_English,grocery
459,Munchee Tikiri Marie 80g,Rs. 90,5,hodata packing karala thibba.hodata thibba,හොදට පච්කින්ග් කරලා තිබ්බ.හොදට තිබ්බ,,Sinhala_in_English,grocery
460,Munchee Tikiri Marie 80g,Rs. 90,5,මේක හොදට පැක් කරලා එවලා තියෙනවා.,මේක හොදට පැක් කරලා එවලා තියෙනවා.,,Pure_Sinhala,grocery
461,Munchee Tikiri Marie 80g,Rs. 90,5,👍👍👍good..fast delevery service,👍👍👍ගූඩ්..ෆස්ට් දෙලෙවෙර්ය් සේර්විචේ,,Sinhala_in_English,grocery
462,Munchee Tikiri Marie 80g,Rs. 90,5,කොහොමද ටිකිරි මොලේ. 👌🤙,කොහොමද ටිකිරි මොලේ. 👌🤙,,Pure_Sinhala,grocery
463,Munchee Tikiri Marie 80g,Rs. 90,5,ඔඩරෙ ඉක්මනට ආවා,ඔඩරෙ ඉක්මනට ආවා,,Pure_Sinhala,grocery
464,Munchee Tikiri Marie 80g,Rs. 90,5,godak hoday. ❤❤❤,ගොඩක් හොදය. ❤❤❤,,Sinhala_in_English,grocery
465,Munchee Tikiri Marie 80g,Rs. 90,4,😎💗සුපිරි,😎💗සුපිරි,,Pure_Sinhala,grocery
466,Munchee Tikiri Marie 80g,Rs. 90,5,සුපිරි,සුපිරි,,Pure_Sinhala,grocery
467,Munchee Tikiri Marie 80g,Rs. 90,5,labuna,ලැබුන,,Sinhala_in_English,grocery
468,Munchee Tikiri Marie 80g,Rs. 90,5,මෙක ආතල් එකට  දැම්මෙ..හැබැයි සුපිරියට ඔතලා තිබ්බා ..එක බිස්කට් එකක්ට වත් හානියක් නැ...මෙවා ගෙ හොද දෙවල් දිගට්ම තියාගන්න..ඔන්ලයින් shopping නෙස්ට් ලෙවල් එකකට ගමු,මෙක ආතල් එකට  දැම්මෙ..හැබැයි සුපිරියට ඔතලා තිබ්බා ..එක බිස්කට් එකක්ට වත් හානියක් නැ...මෙවා ගෙ හොද දෙවල් දිගට්ම තියාගන්න..ඔන්ලයින් shopping නෙස්ට් ලෙවල් එකකට ගමු,,Pure_Sinhala,grocery
469,Munchee Tikiri Marie 80g,Rs. 90,5,කඩෙන් ගත්‍තා වගේ ම නෑ. පාඩු වෙන්න තරම් කුඩු වෙලත් නෑ. ෂේප් ආයි පාරක් Buy කරන්න හිතෙන ගාණට තියෙනවා,කඩෙන් ගත්‍තා වගේ ම නෑ. පාඩු වෙන්න තරම් කුඩු වෙලත් නෑ. ෂේප් ආයි පාරක් Buy කරන්න හිතෙන ගාණට තියෙනවා,,Pure_Sinhala,grocery
470,Munchee Tikiri Marie 80g,Rs. 90,5,paking eka හොඳයි .ඉක්මනට awa badu tika .thankyou daras.deliver ekath හොඳයි,paking eka හොඳයි .ඉක්මනට awa badu tika .thankyou daras.deliver ekath හොඳයි,,Pure_Sinhala,grocery
471,Munchee Tikiri Marie 80g,Rs. 90,5,"Vim එක්ක tikiri mari ewanna epa,Vim eke Sara tikiri mari eke ennawa 🙂🙏","Vim එක්ක tikiri mari ewanna epa,Vim eke Sara tikiri mari eke ennawa 🙂🙏",,Pure_Sinhala,grocery
472,Munchee Tikiri Marie 80g,Rs. 90,5,Manufacturing date is new. Arrived without damaged. Thanks.,මනුඵච්ටුරින්ග් දතේ ඉස නෙව්. අර්රිවෙඩ් විතොඋට් දමගෙඩ්. තැන්ක්ස්.,,Sinhala_in_English,grocery
473,Munchee Tikiri Marie 80g,Rs. 90,5,හොදට පැක් කරලා තිබ්බා  ඉක්මනින්ම පාර්සල් එක ලැබුනා.thanku,හොදට පැක් කරලා තිබ්බා  ඉක්මනින්ම පාර්සල් එක ලැබුනා.thanku,,Pure_Sinhala,grocery
474,Munchee Tikiri Marie 80g,Rs. 90,5,original munchee tikiri mari. very good product.yum,ඔරිගීනල් මුන්චී ටිකිරි මාරි. වෙර්ය් ගූඩ් ප්රෝදුච්ට්.යුම්,,Sinhala_in_English,grocery
475,Munchee Tikiri Marie 80g,Rs. 90,5,hodata pack karala thibba poddak wage eth kadila,හොදට පච්ක් කරලා තිබ්බ පොඩ්ඩක් වගේ එත් කැඩිලා,,Sinhala_in_English,grocery
476,Munchee Tikiri Marie 80g,Rs. 90,5,supper hodt packing  krl tibb  thank you sellar,සුප්පෙර් හොද්ට් පච්කින්ග්  කරල් ටිබ්බ්  තැනක් යෞ සෙල්ලර්,,Sinhala_in_English,grocery
477,Munchee Tikiri Marie 80g,Rs. 90,5,බිස්කට් ටික නම් ගන්න දෙයක් නෑ කුඩු වෙලා හොඳටම,බිස්කට් ටික නම් ගන්න දෙයක් නෑ කුඩු වෙලා හොඳටම,,Pure_Sinhala,grocery
478,Munchee Tikiri Marie 80g,Rs. 90,5,price ekata vatinava ❤️ Highly recommended ❤️,ප්රිචේ එකට වටිනවා ❤️ හිඝ්ල්ය් රෙචොම්මේන්දෙඩ් ❤️,,Sinhala_in_English,grocery
479,Munchee Tikiri Marie 80g,Rs. 90,5,හොඳටම තිබුනා. කුඩු වෙලත් නෑ.. ඉක්ම්නට ආවා.,හොඳටම තිබුනා. කුඩු වෙලත් නෑ.. ඉක්ම්නට ආවා.,,Pure_Sinhala,grocery
480,Munchee Tikiri Marie 80g,Rs. 90,5,dawas 2n awa.eth biscuts tika damege wela,දවස් 2න් අව.එත් බිස්චුට්ස් ටික දමේගේ වෙලා,,Sinhala_in_English,grocery
481,Munchee Tikiri Marie 80g,Rs. 90,5,“Biscuits arrived fresh and well-packaged.,“බිස්චුඉට්ස් අර්රිවෙඩ් ෆ්‍රෙෂ් ආණ්ඩ වෙල්ල්-පච්කගෙඩ්.,,Sinhala_in_English,grocery
482,Munchee Tikiri Marie 80g,Rs. 90,5,ada nm.hodtm pack krl thibuna thanks daraz,අද නම්.හොද්ට්ම් පච්ක් කරල් තිබුන තැන්ක්ස් දරළ්,,Sinhala_in_English,grocery
483,Munchee Tikiri Marie 80g,Rs. 90,5,බිස්කට් එකක්වත් කැඩිලා නැහැ හොදටම තිවුනා,බිස්කට් එකක්වත් කැඩිලා නැහැ හොදටම තිවුනා,,Pure_Sinhala,grocery
484,Munchee Tikiri Marie 80g,Rs. 90,5,good hodatama teyanawa thanks,ගූඩ් හොදටම ටෙයනවා තැන්ක්ස්,,Sinhala_in_English,grocery
485,Munchee Tikiri Marie 80g,Rs. 90,5,හොදට පරිස්සමට එවලා තිබ්බා,හොදට පරිස්සමට එවලා තිබ්බා,,Pure_Sinhala,grocery
486,Munchee Tikiri Marie 80g,Rs. 90,5,discount hamba una. thn'x,දිස්චොඋන්ට් හම්බ උන. තං'ෂ්,,Sinhala_in_English,grocery
487,Munchee Tikiri Marie 80g,Rs. 90,5,ඉක්මනින්  ආවා අලුත් බඩු,ඉක්මනින්  ආවා අලුත් බඩු,,Pure_Sinhala,grocery
488,Munchee Tikiri Marie 80g,Rs. 90,5,good hodata tiyenwa,ගූඩ් හොදට තියෙනව,,Sinhala_in_English,grocery
489,Munchee Tikiri Marie 80g,Rs. 90,5,hondai good pacajon,හොඳි ගූඩ් පචාජෝන්,,Sinhala_in_English,grocery
490,Munchee Tikiri Marie 80g,Rs. 90,5,good lik my chilran,ගූඩ් ලීක මය් චිල්රන්,,Sinhala_in_English,grocery
491,Munchee Tikiri Marie 80g,Rs. 90,5,ගොඩක් හොඳට තිබුණා,ගොඩක් හොඳට තිබුණා,,Pure_Sinhala,grocery
492,Munchee Tikiri Marie 80g,Rs. 90,5,😊කියපු දවසටම අවා,😊කියපු දවසටම අවා,,Pure_Sinhala,grocery
493,Munchee Tikiri Marie 80g,Rs. 90,5,super fast.thanks,සුපෙර් ෆස්ට්.තැන්ක්ස්,,Sinhala_in_English,grocery
494,Munchee Tikiri Marie 80g,Rs. 90,5,best Thankyou 👍,බෙස්ට් ඨංක්යෞ 👍,,Sinhala_in_English,grocery
495,Munchee Tikiri Marie 80g,Rs. 90,5,Good 👍 packing,ගූඩ් 👍 පච්කින්ග්,,Sinhala_in_English,grocery
496,Munchee Tikiri Marie 80g,Rs. 90,5,hodai 😍😌😌🤭😉,හොදෛ,,Sinhala_in_English,grocery
497,Munchee Tikiri Marie 80g,Rs. 90,5,Best packing 💗,බෙස්ට් පච්කින්ග් 💗,,Sinhala_in_English,grocery
498,Munchee Tikiri Marie 80g,Rs. 90,5,Well packaged,වෙල්ල් පච්කගෙඩ්,,Sinhala_in_English,grocery
499,Munchee Tikiri Marie 80g,Rs. 90,5,safely packed,සෆෙල්ය් පච්කෙඩ්,,Sinhala_in_English,grocery
500,Munchee Tikiri Marie 80g,Rs. 90,5,Good.Thanks.,ගූඩ්.තැන්ක්ස්.,,Sinhala_in_English,grocery
501,Munchee Tikiri Marie 80g,Rs. 90,5,Super tikiri,සුපෙර් ටිකිරි,,Sinhala_in_English,grocery
502,Munchee Tikiri Marie 80g,Rs. 90,5,well packed.,වෙල්ල් පච්කෙඩ්.,,Sinhala_in_English,grocery
503,Munchee Tikiri Marie 80g,Rs. 90,5,Good supiri,ගූඩ් සුපිරි,,Sinhala_in_English,grocery
504,Munchee Tikiri Marie 80g,Rs. 90,5,rasai,රසි,,Sinhala_in_English,grocery
505,Munchee Tikiri Marie 80g,Rs. 90,5,fucuuu,ෆුකූඋ,,Sinhala_in_English,grocery
506,Munchee Tikiri Marie 80g,Rs. 90,5,gd,ගද්,,Sinhala_in_English,grocery
507,Munchee Tikiri Marie 80g,Rs. 90,5,නියමායි,නියමායි,,Pure_Sinhala,grocery
508,Munchee Tikiri Marie 80g,Rs. 90,5,thankyou,ථංක්යෞ,,Sinhala_in_English,grocery
509,Munchee Tikiri Marie 80g,Rs. 90,5,හොදයි,හොදයි,,Pure_Sinhala,grocery
510,Munchee Tikiri Marie 80g,Rs. 90,5,ggod,ග්ගොඩ්,,Sinhala_in_English,grocery
511,Munchee Tikiri Marie 80g,Rs. 90,5,thnx,ථ්න්ෂ,,Sinhala_in_English,grocery
512,Munchee Tikiri Marie 80g,Rs. 90,1,බෙදාහැරීම හොදම නෑ..කිසි පරිස්සමක් නෑ...බිස්කට් සේරම කුඩු..☹️☹️😬😬😬😬,බෙදාහැරීම හොදම නෑ..කිසි පරිස්සමක් නෑ...බිස්කට් සේරම කුඩු..☹️☹️😬😬😬😬,,Pure_Sinhala,grocery
513,Munchee Savoury Nut 30g,Rs. 50,5,කඩේට වඩා අඩුවෙන් බඩු දෙනවාට ගොඩාක් ස්තූතියි සේලර්.🙏 ගොඩාක් ස්තූතියි ඩරාස් එකට. 🙏  ඩිලිවර් සේවිස් එකත් මරු. ඊයේ දැන්ම ඕඩර් එක අද දවල් වෙනකොට ලැබුනා  😍,කඩේට වඩා අඩුවෙන් බඩු දෙනවාට ගොඩාක් ස්තූතියි සේලර්.🙏 ගොඩාක් ස්තූතියි ඩරාස් එකට. 🙏  ඩිලිවර් සේවිස් එකත් මරු. ඊයේ දැන්ම ඕඩර් එක අද දවල් වෙනකොට ලැබුනා  😍,,Pure_Sinhala,grocery
514,Munchee Savoury Nut 30g,Rs. 50,5,හොඳයි රසයි හැබැයි පොඩ්ඩයි  තියෙන්නේ  රස බලද්දි පැකට් එක ඉවර වුණා. thank you Daraz and seller,හොඳයි රසයි හැබැයි පොඩ්ඩයි  තියෙන්නේ  රස බලද්දි පැකට් එක ඉවර වුණා. thank you Daraz and seller,,Pure_Sinhala,grocery
515,Munchee Savoury Nut 30g,Rs. 50,5,ලැබුනා. 😍 අඩුවෙන් ගත්ත බිස්කට් එක 😍  ගන්න ගන්න හැමෝම ගන්න ඉක්මනින්,ලැබුනා. 😍 අඩුවෙන් ගත්ත බිස්කට් එක 😍  ගන්න ගන්න හැමෝම ගන්න ඉක්මනින්,,Pure_Sinhala,grocery
516,Munchee Savoury Nut 30g,Rs. 50,5,good product.  පාර්සල⁣ය එනකොට කුඩුවෙලා තිබුුණේ,good product.  පාර්සල⁣ය එනකොට කුඩුවෙලා තිබුුණේ,,Pure_Sinhala,grocery
517,Munchee Savoury Nut 30g,Rs. 50,5,good price and product.highlt recommanded.,ගූඩ් ප්රිචේ ආණ්ඩ ප්රෝදුච්ට්.හිඝ්ල්ට් රෙචොම්මන්දෙඩ්.,,Sinhala_in_English,grocery
518,Munchee Savoury Nut 30g,Rs. 50,5,දවසින් ආවා💜️💜️😜😉,දවසින් ආවා💜️💜️😜😉,,Pure_Sinhala,grocery
519,Munchee Savoury Nut 30g,Rs. 50,5,biscuit vitharak kudu wela ...     mang badu godak demma supiri vidiyata pek karala good 👍 biscuits vitharak kudu wela abei kamak nhe daras sewaya good,බිස්චුඉට් විතරක් කුඩු වෙලා ...     මන් බදු ගොඩක් දෙම්ම සුපිරි විදියට ප් කරලා ගූඩ් 👍 බිස්චුඉට්ස් විතරක් කුඩු වෙලා අබෙඉ කමක් න්හේ දරස් සේවය ගූඩ්,,Sinhala_in_English,grocery
520,Munchee Savoury Nut 30g,Rs. 50,5,අඩේ සුපිරි Seller කෙනෙක් ඊයේ දවල් Order එක දැම්මේ අද දවල් ආවත් එක්ක සුපිරි 👌  Thanks You DARAZ Delivery Service එකට සුපිරි 👍🏻,අඩේ සුපිරි Seller කෙනෙක් ඊයේ දවල් Order එක දැම්මේ අද දවල් ආවත් එක්ක සුපිරි 👌  Thanks You DARAZ Delivery Service එකට සුපිරි 👍🏻,,Pure_Sinhala,grocery
521,Munchee Savoury Nut 30g,Rs. 50,5,"Expire date masayai thiyenne, ekai aduwata sale thibbe",ඒෂ්පිරෙ දතේ මසයි තියෙන්නේ,,Sinhala_in_English,grocery
522,Munchee Savoury Nut 30g,Rs. 50,5,බයීට් එක රසයී මේ වගේ පොඩි ගානකට පාඩු නෑ බය නැතුව ගන්න,බයීට් එක රසයී මේ වගේ පොඩි ගානකට පාඩු නෑ බය නැතුව ගන්න,,Pure_Sinhala,grocery
523,Munchee Savoury Nut 30g,Rs. 50,5,"ප්‍රශ්නයක් නෑ. හොද්ට ඇවිත් තිබුනා, ගන්න.රසයි","ප්‍රශ්නයක් නෑ. හොද්ට ඇවිත් තිබුනා, ගන්න.රසයි",,Pure_Sinhala,grocery
524,Munchee Savoury Nut 30g,Rs. 50,5,"fast delivery,offer ,best price,good",ෆස්ට් දෙලිවෙර්ය්,,Sinhala_in_English,grocery
525,Munchee Savoury Nut 30g,Rs. 50,5,හොඳයි කඩේට වඩා ගණන් අඩුයි,හොඳයි කඩේට වඩා ගණන් අඩුයි,,Pure_Sinhala,grocery
526,Munchee Savoury Nut 30g,Rs. 50,5,ඊයේ දැම්මා අද ආවා thanks,ඊයේ දැම්මා අද ආවා thanks,,Pure_Sinhala,grocery
527,Munchee Savoury Nut 30g,Rs. 50,5,Amma harima sasai eka,අම්ම හරිම සැසි එක,,Sinhala_in_English,grocery
528,Munchee Savoury Nut 30g,Rs. 50,5,kudu wela okkoma,කුඩු වෙලා ඔක්කොම,,Sinhala_in_English,grocery
529,Munchee Savoury Nut 30g,Rs. 50,5,well packed,වෙල්ල් පච්කෙඩ්,,Sinhala_in_English,grocery
530,Munchee Savoury Nut 30g,Rs. 50,5,awulak na,අවුලක් න,,Sinhala_in_English,grocery
531,Munchee Savoury Nut 30g,Rs. 50,5,හොදයි,හොදයි,,Pure_Sinhala,grocery
532,Munchee Savoury Nut 30g,Rs. 50,1,ඇයි මිනිස්සුන්ට මෙහෙම කරන්නේ. බිස්කට් ඔක්කොම කුඩු වෙලා. අපේ සල්ලි නේද මේ. අපි නිකන් ගත්තේ නෑනේ. සල්ලි ගෙවනවනේ. ඇයි බැරි හොදට පැක් කරලා එවන්න. කුඩු වෙච්ච බිස්කට් අපි කොහොමද කන්නේ 😡😡😡,ඇයි මිනිස්සුන්ට මෙහෙම කරන්නේ. බිස්කට් ඔක්කොම කුඩු වෙලා. අපේ සල්ලි නේද මේ. අපි නිකන් ගත්තේ නෑනේ. සල්ලි ගෙවනවනේ. ඇයි බැරි හොදට පැක් කරලා එවන්න. කුඩු වෙච්ච බිස්කට් අපි කොහොමද කන්නේ 😡😡😡,,Pure_Sinhala,grocery
533,Munchee Savoury Nut 30g,Rs. 50,1,ඇතුළේ biscuit කුඩු wela,ඇතුළේ biscuit කුඩු wela,,Pure_Sinhala,grocery
534,Munchee Savoury Nut 30g,Rs. 50,1,cover damaged.,චොවෙර් දමගෙඩ්.,,Sinhala_in_English,grocery
