sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_anotation,review_type,category
3002,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,photo wala thiyena ewa newe ewanne..boru photo dala thiyenne,ෆොටෝ වල තියෙන ඒවා නෙවේ එවන්නේ..බොරු ෆොටෝ දල තියෙන්නේ,,Sinhala_in_English,electronic
3003,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,Good one ( Vaankuravanka vaankunka nalla product thaan pa 😌,ගූඩ් ඕනේ ( වාන්කුරවංක වාන්කුංක නලල ප්රෝදුච්ට් තාන් ප 😌,,Sinhala_in_English,electronic
3004,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,මේක නම් සුපිරියක් හෙනම සද්දේයි සුපිරි bass එක මෙ ගානට සුපිරි,මේක නම් සුපිරියක් හෙනම සද්දේයි සුපිරි bass එක මෙ ගානට සුපිරි,,Pure_Sinhala,electronic
3005,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,කියලා වැඩක් නැ මරු...❤️ සුපිරියට තියෙනවා soundsuth patta 🔥,කියලා වැඩක් නැ මරු...❤️ සුපිරියට තියෙනවා soundsuth patta 🔥,,Pure_Sinhala,electronic
3006,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,මෙක වැඩ අවුලක් නැ ආරක්shiතව ගෙදරට එනව sound එක උපරිමෙන්ම thibee very hot bass,මෙක වැඩ අවුලක් නැ ආරක්shiතව ගෙදරට එනව sound එක උපරිමෙන්ම thibee very hot bass,,Pure_Sinhala,electronic
3007,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,hodai me dewani para mama dekakma order kala dekama hodai,හොදි මේ දෙවැනි පර මම දෙකක්ම ඔර්දෙර් කල දෙකම හොදි,,Sinhala_in_English,electronic
3008,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,මේක ගන්න එපා. බොරුවක් මේක. වැඩ කරන්නේ නෑ. ස්ලිලි අපරාදේ,මේක ගන්න එපා. බොරුවක් මේක. වැඩ කරන්නේ නෑ. ස්ලිලි අපරාදේ,,Pure_Sinhala,electronic
3009,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,"Niyamai, sound ekath godk hodai, කිසි aulk naha ❤️👍","Niyamai, sound ekath godk hodai, කිසි aulk naha ❤️👍",,Pure_Sinhala,electronic
3010,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,නියම භාණ්ඩේ ආ සුපිරි සද්දයක් තියෙන්නේ මේ ගානට ලාභයි,නියම භාණ්ඩේ ආ සුපිරි සද්දයක් තියෙන්නේ මේ ගානට ලාභයි,,Pure_Sinhala,electronic
3011,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,Sounds එක හොදටම තියනවා.. ගානෙ හැටියට උපරිම වටිනවා🤩,Sounds එක හොදටම තියනවා.. ගානෙ හැටියට උපරිම වටිනවා🤩,,Pure_Sinhala,electronic
3012,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,meka hodayi.eh meke sound radio eka ahanne kohomada,මේක හොදයි.එහ මේකේ සොඋන්ඩ් රදිඕ එක අහන්නේ කොහොමද,,Sinhala_in_English,electronic
3013,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,good product. kiyapu dawasatama Labuna thank you.,ගූඩ් ප්රෝදුච්ට්. කියපු දවසටම ලැබුන තැනක් යෞ.,,Sinhala_in_English,electronic
3014,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,I asked for the GTS-1345 but I got the GTS-1346,ඉ අස්කෙඩ් ෆොර් තේ ග්ට්ස්-1345 බුට් ඉ ගොට තේ ග්ට්ස්-1346,,Sinhala_in_English,electronic
3015,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",1,Meka wada karan na light paththu wenawa witharai,මේක වැඩ කරන න ලිඝ්ට් පත්තු වෙනවා විතරි,,Sinhala_in_English,electronic
3016,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,පට්ටටම වැඩ හොද සද්දයක් තියන්වා.thank for seler🥰,පට්ටටම වැඩ හොද සද්දයක් තියන්වා.thank for seler🥰,,Pure_Sinhala,electronic
3017,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,Parcel eka ikkamanata awa. sound ekath hodai.,පර්චෙල් එක ඉක්කමනට අව. සොඋන්ඩ් එකත් හොදි.,,Sinhala_in_English,electronic
3018,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,good bayanathi va ganna  pattama saddei👍👍👍,ගූඩ් බයනැති ව ගන්න  පට්ටම සද්දෙඉ👍👍👍,,Sinhala_in_English,electronic
3019,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,hodai sounds hodai ❤️ price hetiyata shape,හොදි සොඋන්ඩ්ස් හොදි ❤️ ප්රිචේ හෙටියට ස්පේ,,Sinhala_in_English,electronic
3020,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,best product. baya nethuwa ganna puluwan,බෙස්ට් ප්රෝදුච්ට්. බය නෙතුව ගන්න පුළුවන්,,Sinhala_in_English,electronic
3021,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,සුපිරියක් අම්මෝ... පට්ට සවුන්ඩ් මේක 💞💊,සුපිරියක් අම්මෝ... පට්ට සවුන්ඩ් මේක 💞💊,,Pure_Sinhala,electronic
3022,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,යකෝ මේකේ සද්දේ.  පට්ට. සුපිරියක් තමයි.,යකෝ මේකේ සද්දේ.  පට්ට. සුපිරියක් තමයි.,,Pure_Sinhala,electronic
3023,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,hodai awlk neh podii thama uskare neh,හොදි අව්ලක් නෙහැ පොදී තම උස්කරේ නෙහැ,,Sinhala_in_English,electronic
3024,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",1,දවසයි තිබුණේ වැඩ නෑ.මාරු කරලා දෙන්න,දවසයි තිබුණේ වැඩ නෑ.මාරු කරලා දෙන්න,,Pure_Sinhala,electronic
3025,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,niyami ikkmanata awaa .hodata wad.,නියමි ඉක්ක්මනට අවා .හොදට වැඩ.,,Sinhala_in_English,electronic
3026,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,oder eka labuna wow  habai podiyi,ඔදෙර් එක ලැබුන වොව්  හබි පොඩියි,,Sinhala_in_English,electronic
3027,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,hithuwata wada hodata thibba.good,හිතුවට වැඩ හොදට තිබ්බ.ගූඩ්,,Sinhala_in_English,electronic
3028,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,vvvvvvvvvbbbbbbbbbbbbbbbbbbbbbb,vvvvvvvvvbbbbbbbbbbbbbbbbbbbbbb,,Sinhala_in_English,electronic
3029,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",1,illuwe 1346 ewala thiyenne 1345,ඉල්ලුවේ 1346 එවල තියෙන්නේ 1345,,Sinhala_in_English,electronic
3030,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,Baya nathuwa ganna..supiri..🌟,බය නැතුව ගන්න..සුපිරි..🌟,,Sinhala_in_English,electronic
3031,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,poddak Sara Sara ganawa. hodayi.,පොඩ්ඩක් සර සර ගානවා. හොදයි.,,Sinhala_in_English,electronic
3032,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,baduvanam aulakna hebei gihingaththe not horm dilavari,බදුවනම් ඖලක්න හෙබෙඉ ගිහින්ගත්තේ නොට් හොර්ම් දිලවරි,,Sinhala_in_English,electronic
3033,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,gewana gaanata sound supiri.,ගෙවන ගානට සොඋන්ඩ් සුපිරි.,,Sinhala_in_English,electronic
3034,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,kiynn tharm awulk na hodayi,කියන්න් තරම් අවුලක් න හොදයි,,Sinhala_in_English,electronic
3035,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,supiriyak sound nam supiri,සුපිරියක් සොඋන්ඩ් නම් සුපිරි,,Sinhala_in_English,electronic
3036,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,Awlak na me ganata padu na,අව්ලක් න මේ ගානට පාඩු න,,Sinhala_in_English,electronic
3037,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,ඇත්තටම සවුන්ඩ් මරූ ගානට වටිනවා,ඇත්තටම සවුන්ඩ් මරූ ගානට වටිනවා,,Pure_Sinhala,electronic
3038,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,hadai baya netuwa ganna,හදි බය නෙටුව ගන්න,,Sinhala_in_English,electronic
3039,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,supiri.... patta sounds,සුපිරි.... පට්ට සොඋන්ඩ්ස්,,Sinhala_in_English,electronic
3040,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,"sounds හොඳයි,ගාණට වටිනවා","sounds හොඳයි,ගාණට වටිනවා",,Pure_Sinhala,electronic
3041,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,meka wadak na ganda epa,මේක වැඩක් න ගඳ එපා,,Sinhala_in_English,electronic
3042,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,kebal eka weda netha,කේබල් එක වේද නෙත,,Sinhala_in_English,electronic
3043,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,හොඳයි  ගත්ත ගානට වටිනවා,හොඳයි  ගත්ත ගානට වටිනවා,,Pure_Sinhala,electronic
3044,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,ගොඩක්  හොඳයි👍👍👍👍👍,ගොඩක්  හොඳයි👍👍👍👍👍,,Pure_Sinhala,electronic
3045,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,supiri eka dawasin awa,සුපිරි එක දවසින් අව,,Sinhala_in_English,electronic
3046,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,හොදයි බය නැතුව ගන්න,හොදයි බය නැතුව ගන්න,,Pure_Sinhala,electronic
3047,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,සුපිරි thanx daraz,සුපිරි thanx daraz,,Pure_Sinhala,electronic
3048,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,වාව් සුපිරියක් තමයි,වාව් සුපිරියක් තමයි,,Pure_Sinhala,electronic
3049,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,සුපිරිම සුපිරියක්,සුපිරිම සුපිරියක්,,Pure_Sinhala,electronic
3050,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,sound niyamai😊❤️,සොඋන්ඩ් නියමි😊❤️,,Sinhala_in_English,electronic
3051,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,භාණ්ඩෙ නම් මරු ❤,භාණ්ඩෙ නම් මරු ❤,,Pure_Sinhala,electronic
3052,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,maru supiriyak,මාරු සුපිරියක්,,Sinhala_in_English,electronic
3053,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,manunishu🥰🥰,මංඋනිශු,,Sinhala_in_English,electronic
3054,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",3,Sound නම් සුපිරියි👌ඒ උනාට bass එක නම් නෑ...😒,Sound නම් සුපිරියි👌ඒ උනාට bass එක නම් නෑ...😒,,Pure_Sinhala,electronic
3055,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,ගොඩක්  හොඳයි,ගොඩක්  හොඳයි,,Pure_Sinhala,electronic
3056,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,supiri ❤️‍🔥,සුපිරි ❤️‍🔥,,Sinhala_in_English,electronic
3057,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,good sounds,ගූඩ් සොඋන්ඩ්ස්,,Sinhala_in_English,electronic
3058,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,සුපිරි😻👍,සුපිරි😻👍,,Pure_Sinhala,electronic
3059,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,සුපිරී ☝,සුපිරී ☝,,Pure_Sinhala,electronic
3060,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,supiriii,සුපිරීඉ,,Sinhala_in_English,electronic
3061,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,වැඩක් නැ,වැඩක් නැ,,Pure_Sinhala,electronic
3062,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,එක නියමයි,එක නියමයි,,Pure_Sinhala,electronic
3063,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,supiriyak,සුපිරියක්,,Sinhala_in_English,electronic
3064,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,supiri👍,සුපිරි,,Sinhala_in_English,electronic
3065,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,සුපිරි හොදට සද්දෙ තියනෝ,සුපිරි හොදට සද්දෙ තියනෝ,,Pure_Sinhala,electronic
3066,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,සුපිරි 🥰❤️,සුපිරි 🥰❤️,,Pure_Sinhala,electronic
3067,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",4,Podi unata maru sound ehema hodi,පොඩි උනාට මාරු සොඋන්ඩ් එහෙම හොදි,,Sinhala_in_English,electronic
3068,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,speaker eka hodai but Fm radio clear na,ස්පෙඅකෙර් එක හොදි බුට් ෆ්ම් රදිඕ ච්ලේඅර් න,,Sinhala_in_English,electronic
3069,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,Supiri😃,උපිරි,,Sinhala_in_English,electronic
3070,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",5,original thing's,ඔරිගීනල් තින්ග්'ස,,Sinhala_in_English,electronic
3071,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",3,නියමයි ගන්න අවුලක් නැ,නියමයි ගන්න අවුලක් නැ,,Pure_Sinhala,electronic
3072,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",3,සවුන්ඩි හොදයි.,සවුන්ඩි හොදයි.,,Pure_Sinhala,electronic
3073,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",1,ane lawuruth ganna epa blutooth connect wenne na man puja karanna gaththe aramekata baladdi connect wenne na return danna vidihakuth na aparade salli🥺,අනේ ලවුරුත් ගන්න එපා බ්ලුටූත් චොන්නේච්ට් වෙන්නේ න මන් පුජ කරන්න ගත්තේ අරමෙකට බලද්දී චොන්නේච්ට් වෙන්නේ න රෙටුර්න් දන්නා විදිහකුත් න අපරාදේ සල්ලි🥺,,Sinhala_in_English,electronic
3074,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",1,ඉක්මනින් ආවා. හොදට පැක් කරලා තිබුනා. නමුත් ගෙනල්ලා දවස් දෙකයි එකපාරටම සද්දේ වැඩි වෙනවා. ආයේ අඩු කරන්නත් බෑ වැඩි කරන්නත් බෑ. volume control එක වැඩ කරන්නේ නෑ. බාලයි.,ඉක්මනින් ආවා. හොදට පැක් කරලා තිබුනා. නමුත් ගෙනල්ලා දවස් දෙකයි එකපාරටම සද්දේ වැඩි වෙනවා. ආයේ අඩු කරන්නත් බෑ වැඩි කරන්නත් බෑ. volume control එක වැඩ කරන්නේ නෑ. බාලයි.,,Pure_Sinhala,electronic
3075,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",3,❤️❤️♥️♥️   හෙදයි  හෙදට   සවුන්ට්   තිය⁣නවා♥️♥️♥️♥️,❤️❤️♥️♥️   හෙදයි  හෙදට   සවුන්ට්   තිය⁣නවා♥️♥️♥️♥️,,Pure_Sinhala,electronic
3076,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",1,charging pot eka weda karanne. charge karanna be.,චර්ගින්ග් පොත එක වේද කරන්නේ. චර්ගේ කරන්න බේ.,,Sinhala_in_English,electronic
3077,"Mini Bluetooth Speaker Portable CL-93 Mini LED Rechargeable – GTS 1345, GTS 1346, KTS Speaker, CL 93, CL 91, SPEAKER JBL_","Rs. 3,200",1,ලොකු හොඳක් නෑ,ලොකු හොඳක් නෑ,,Pure_Sinhala,electronic
3078,"Bluetooth Speaker Mini Wireless Speaker GTS 1345 Extra Bass With LED Ultra Loud Stereo Speaker, FM Radio, TF Memory Card Reader and USB Pen Drive, Rechargeable – GTS 1345, GTS 1346, KTS Speaker","Rs. 3,000",5,"meka mn gaththe Rs.944/= delevery ekath ekka e ganata aulak na, Fm wada karanawa, base nam madi",මේක මන් ගත්තේ රස්.944/= දෙලෙවෙර්ය් එකත් එක්ක ඒ ගානට ඖලක් න,,Sinhala_in_English,electronic
3079,"Bluetooth Speaker Mini Wireless Speaker GTS 1345 Extra Bass With LED Ultra Loud Stereo Speaker, FM Radio, TF Memory Card Reader and USB Pen Drive, Rechargeable – GTS 1345, GTS 1346, KTS Speaker","Rs. 3,000",5,"ඇත්තටම නියම භාණ්ඩෙ කිසිම අවුලක් නෑ . ඇත්තම කිව්වොත් මාත් මේක ගන්න බයවෙලා හිටියේ කමක් නෑ කියලා order කරා , හොදට pack කරලා තිබ්බා, සවුන්ඩ් නම් සුපිරියි මේක town එකේ 2300 යි කිව්වා . මේ ගානට මේක වටිනවා නියමයි .  Bluetooth 🩷 Fm radio 🩷 USB 🩷 හැමෝම ගන්න","ඇත්තටම නියම භාණ්ඩෙ කිසිම අවුලක් නෑ . ඇත්තම කිව්වොත් මාත් මේක ගන්න බයවෙලා හිටියේ කමක් නෑ කියලා order කරා , හොදට pack කරලා තිබ්බා, සවුන්ඩ් නම් සුපිරියි මේක town එකේ 2300 යි කිව්වා . මේ ගානට මේක වටිනවා නියමයි .  Bluetooth 🩷 Fm radio 🩷 USB 🩷 හැමෝම ගන්න",,Pure_Sinhala,electronic
3080,"Bluetooth Speaker Mini Wireless Speaker GTS 1345 Extra Bass With LED Ultra Loud Stereo Speaker, FM Radio, TF Memory Card Reader and USB Pen Drive, Rechargeable – GTS 1345, GTS 1346, KTS Speaker","Rs. 3,000",5,1.good 2.good sound 3.fast dlivery 4.good seler 5.good shipping 6.came with changer,1.ගූඩ් 2.ගූඩ් සොඋන්ඩ් 3.ෆස්ට් ද්ලිවෙර්ය් 4.ගූඩ් සෙලෙර් 5.ගූඩ් ශිප්පින්ග් 6.චාමේ විත් චන්ගේර්,,Sinhala_in_English,electronic
3081,"Bluetooth Speaker Mini Wireless Speaker GTS 1345 Extra Bass With LED Ultra Loud Stereo Speaker, FM Radio, TF Memory Card Reader and USB Pen Drive, Rechargeable – GTS 1345, GTS 1346, KTS Speaker","Rs. 3,000",5,Aththatama godak hoda product ekak...baya nathuwa ganna mata order karala dawas 2n awa...super sound and super battery.... mama daraz eken godak dewal order karanawa. me wenakan kisima issue ekak avith na mata.....thanks daraz,ඇත්තටම ගොඩක් හොද ප්රෝදුච්ට් එකක්...බය නැතුව ගන්න මට ඔර්දෙර් කරලා දවස් 2න් අව...සුපෙර් සොඋන්ඩ් ආණ්ඩ සුපෙර් බට්ටේර්ය්.... මම දරළ් එකෙන් ගොඩක් දේවල් ඔර්දෙර් කරනවා. මේ වෙනකන් කිසිම ඉෂුඑ ekak avith na mata.....thanks daraz,,Sinhala_in_English,electronic
