sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
971,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,"I received the order withing few hours, even it did not took a day to receive. Thanks U&U Fashion for sending me the original one.😍 Highly recommend...",ඉ රෙකෙඉවෙද් තේ ඔර්දෙර් විතින්ග් ෆෙව් හොඋර්ස්,,Sinhala_in_English,skincare
972,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,It was well packed. The original products were sent. The barcode was also there. The order arrived quickly.thank you daraz ❤,ඉට වස් වෙල්ල් පච්කෙඩ්. තේ ඔරිගීනල් ප්රෝදුච්ට්ස් වේරේ සෙන්ට්. තේ බර්චොදේ වස් අලසෝ තෙරේ. තේ ඔර්දෙර් අර්රිවෙඩ් කුඉක්ක්ල්ය.තැනක් යෞ දරළ් ❤,,Sinhala_in_English,skincare
973,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,original products  thank you,ඔරිගීනල් ප්රෝදුච්ට්ස්  තැනක් යෞ,,Sinhala_in_English,skincare
974,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",3,I received the product within 3 days. same as described. Its more like aloevera gel. Anyhow its okay for me.,ඉ රෙකෙඉවෙද් තේ ප්රෝදුච්ට් විතින් 3 ඩයස්. සමේ ඇස දෙස්ච්රිබෙඩ්. ඉට්ස් මොරේ ලීකේ අලොඑවෙර ගෙල. අන්‍ය්හොව් ඉට්ස් ඔකය් ෆොර් මේ.,,Sinhala_in_English,skincare
975,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,සුපිරි,සුපිරි,,Pure_Sinhala,skincare
976,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,"Good,  Original, Recommended",ගූඩ්,,Sinhala_in_English,skincare
977,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,good..fast delivery 😍😍,ගූඩ්..ෆස්ට් දෙලිවෙර්ය් 😍😍,,Sinhala_in_English,skincare
978,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Original product with sealed pack. Highly recommended. Fast shipping thank you,ඔරිගීනල් ප්රෝදුච්ට් විත් සේඅලෙඩ් පච්ක්. හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්. ෆස්ට් ශිප්පින්ග් තැනක් යෞ,,Sinhala_in_English,skincare
979,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,ගානට වටිනව,ගානට වටිනව,,Pure_Sinhala,skincare
980,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,good products,ගූඩ් ප්රෝදුච්ට්ස්,,Sinhala_in_English,skincare
981,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,original good product and it was well packed up  ⭐⭐⭐⭐⭐,ඔරිගීනල් ගූඩ් ප්රෝදුච්ට් ආණ්ඩ ඉට වස් වෙල්ල් පච්කෙඩ් උප  ⭐⭐⭐⭐⭐,,Sinhala_in_English,skincare
982,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,best ever. would recommend 100%. good for anything,බෙස්ට් එවෙර්. වොඋල්ඩ් රෙචොම්මෙන්ඩ් 100%. ගූඩ් ෆොර් අන්‍ය්තින්ග්,,Sinhala_in_English,skincare
983,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,good products..good.service..highly recommended,ගූඩ් ප්රෝදුච්ට්ස්..ගූඩ්.සේර්විචේ..හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්,,Sinhala_in_English,skincare
984,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Good Product Received on time Than you Daraz,ගූඩ් ප්රෝදුච්ට් එකෙඉවෙද් ඕන ටීමේ තැන යෞ ඩරළ්,,Sinhala_in_English,skincare
985,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Good Product. I am using this as a face mask,ගූඩ් ප්රෝදුච්ට්. ඉ අම උසින් තිස් ඇස අ ඵචේ මසක්,,Sinhala_in_English,skincare
986,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Good product and good packing.Thank you,ගූඩ් ප්රෝදුච්ට් ආණ්ඩ ගූඩ් පච්කින්ග්.තැනක් යෞ,,Sinhala_in_English,skincare
987,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Original product ekak thank you😍,ඔරිගීනල් ප්රෝදුච්ට් එකක් තැනක් යෞ😍,,Sinhala_in_English,skincare
988,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,good  original product,ගූඩ්  ඔරිගීනල් ප්රෝදුච්ට්,,Sinhala_in_English,skincare
989,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,original products.,ඔරිගීනල් ප්රෝදුච්ට්ස්.,,Sinhala_in_English,skincare
990,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Original thanks 🙏🏻,ඔරිගීනල් තැන්ක්ස් 🙏🏻,,Sinhala_in_English,skincare
991,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",1,I requested for Dr. Rashel Vitamin C soothing Gel. But you have sent me Dr. Rashel face cream. Waste of money. Be mindful with orders,ඉ රෙකුඑස්තෙද් ෆොර් ද්‍ර. රෂෙල් විටමින් ච සූතින්ග් ගෙල. බුට් යෞ හවේ සෙන්ට් මේ ද්‍ර. රෂෙල් ඵචේ ච්රෙං. වස්ටේ ඔෆ් මොනෙය්. බේ මින්ද්ෆුල් විත් ඔර්දෙර්ස්,,Sinhala_in_English,skincare
992,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Thanks to daraz,තැන්ක්ස් ටො දරළ්,,Sinhala_in_English,skincare
993,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",1,bad prodakt,බද ප්‍රොඩක්ට්,,Sinhala_in_English,skincare
994,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,godd♥️♥️,ගොද්ද,,Sinhala_in_English,skincare
995,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,Soothing,සූතින්ග්,,Sinhala_in_English,skincare
996,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,"quality is very good, and fast delivery. thank you daraz 👍👍",කුඅලිත්ය ඉස වෙර්ය් ගූඩ්,,Sinhala_in_English,skincare
997,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,orginal product .👍👍👍,ඔර්ගිනල් ප්රෝදුච්ට් .👍👍👍,,Sinhala_in_English,skincare
998,Dr.Rashel Vitamin C Soothing Gel - 300g,"Rs. 1,750",5,This is my fourth time ordering this product.  Good product thank u daraz,තිස් ඉස මය් ෆොඋර්ත් ටීමේ ඔර්දෙරින්ග් තිස් ප්රෝදුච්ට්.  ගූඩ් ප්රෝදුච්ට් තැනක් උ දරළ්,,Sinhala_in_English,skincare
999,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,its really worthy... hithuwa wagema hoda quality ekakin awa. highly recommend . 👀💕,ඉට්ස් රෙඅල්ල්ය් වොර්ත්ය්... හිතුව වගේම හොද කුඅලිත්ය එකකින් අව. හිඝ්ල්ය් රෙචොම්මෙන්ඩ් . 👀💕,,Sinhala_in_English,skincare
1000,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,ඇත්තටම හොදයි.වතුර ලීක් වෙන්නෙවත් එහෙම කිසිම ගැටලුවක් නැ...packing nuth හොදටම ම තිබ්බ...thankyou daraz.....,ඇත්තටම හොදයි.වතුර ලීක් වෙන්නෙවත් එහෙම කිසිම ගැටලුවක් නැ...packing nuth හොදටම ම තිබ්බ...thankyou daraz.....,,Pure_Sinhala,skincare
1001,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"Good Quality Product, also received earlier than I thought, No damages on the package or the product.  Very satisfied with the product. Highly Recommend Seller ⭐⭐⭐⭐⭐",ගූඩ් උඅලිත්ය ප්රෝදුච්ට්,,Sinhala_in_English,skincare
1002,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,It delivered quickly without any damages. So cute and can massage the face so nicely. So I'm happy about this ice massager. Highly recommended guys....🤗♥️,ඉට දෙලිවෙරෙඩ් කුඉක්ක්ල්ය විතොඋට් අන්‍ය දමගේස්. සෝ චුටේ ආණ්ඩ චාන් මැස්සාගේ තේ ඵචේ සෝ නිචෙල්ය්. සෝ ඉ'ම හප්ප්ය් අබෝඋට් තිස් ඉචේ මස්සගේර්. හිඝ්ල්ය් රෙචොම්මේන්දෙඩ් ගුය්ස්....🤗♥️,,Sinhala_in_English,skincare
1003,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,ගොඩක් හොද product එකක්.හොද silicone mold එකක් තියෙන්නෙ.plastic nemei.මුණ මසාජ් කරන්න හරිම ලේසියි.හැබැයි වතුර නම් ටිකක් ලීක් වෙනව.ඒත් ලොකු අවුලක් නෑ.බය නැතුව ගන්න පුලුවන්.අනික ගොඩක් චූටි නෑ.ලොකුයි. වතුර ගොඩක් අල්ලනව.ලාබයි.ගානට පාඩු නෑ.,ගොඩක් හොද product එකක්.හොද silicone mold එකක් තියෙන්නෙ.plastic nemei.මුණ මසාජ් කරන්න හරිම ලේසියි.හැබැයි වතුර නම් ටිකක් ලීක් වෙනව.ඒත් ලොකු අවුලක් නෑ.බය නැතුව ගන්න පුලුවන්.අනික ගොඩක් චූටි නෑ.ලොකුයි. වතුර ගොඩක් අල්ලනව.ලාබයි.ගානට පාඩු නෑ.,,Pure_Sinhala,skincare
1004,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"hodai,habai wathura nn yanwa godak 🤕 habai eka loku prashnyak nh,yata tika tikak set unhama ai podda podda dnna puluwan ithim ❤️ fast delivery... ✨️",හොදි,,Sinhala_in_English,skincare
1005,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"good quality 👌 and the delivery was quick, too. Thank you so much for the freebies 💜 recommend this product to everyone who needs an ice face roller. the product is good and has no damage so far.",ගූඩ් කුඅලිත්ය 👌 ආණ්ඩ තේ දෙලිවෙර්ය් වස් කුඉක්ක,,Sinhala_in_English,skincare
1006,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"I recently ordered this product from Daraz and I’m really happy with my purchase. The delivery was fast, and the packaging was done very carefully with bubble wrap, so the items arrived safely without any damage. The box was intact, and everything inside was in good condition.",ඉ රෙචෙන්ට්ල්ය් ඔර්දෙරෙඩ් තිස් ප්රෝදුච්ට් ෆ්‍රොම් ඩරළ් ආණ්ඩ ඉ’ම රෙඅල්ල්ය් හප්ප්ය් විත් මය් පුර්චාසේ. තේ දෙලිවෙර්ය් වස් ෆස්ට්,,Sinhala_in_English,skincare
1007,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Very good indeed,වෙර්ය් ගූඩ් ඉන්දීඩ්,,Sinhala_in_English,skincare
1008,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,ඇත්තටම ගොඩක් හොදයි.පැකින් එකත් හොදටම තියෙනවා.recommend කරන්න පුලුවන් 🥰🥰.Thank you 😍,ඇත්තටම ගොඩක් හොදයි.පැකින් එකත් හොදටම තියෙනවා.recommend කරන්න පුලුවන් 🥰🥰.Thank you 😍,,Pure_Sinhala,skincare
1009,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,මටත් ඩ්ඩර් කරපු එක ආවා ඇත්තටම ගොඩක් හොදයි දවසින් ආවා...හොදට තිබ්බා...ගොඩක් වටිනවා,මටත් ඩ්ඩර් කරපු එක ආවා ඇත්තටම ගොඩක් හොදයි දවසින් ආවා...හොදට තිබ්බා...ගොඩක් වටිනවා,,Pure_Sinhala,skincare
1010,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Product is good. Thank you seller your cute gift.. 😂 .  Thank you daraz.,ප්රෝදුච්ට් ඉස ගූඩ්. තැනක් යෞ සෙල්ලෙර් යෝඋර් චුටේ ගිෆ්ට්.. 😂 .  තැනක් යෞ දරළ්.,,Sinhala_in_English,skincare
1011,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,හොදට තියෙනවා ඩැමේජ් නෑ.gift එකට Thank you so much🥰 highly recommend 🥰❤❤,හොදට තියෙනවා ඩැමේජ් නෑ.gift එකට Thank you so much🥰 highly recommend 🥰❤❤,,Pure_Sinhala,skincare
1012,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Fast dilivery and safe packing good product highly recommended ❤🫶,ෆස්ට් දිලිවෙර්ය් ආණ්ඩ සෆේ පච්කින්ග් ගූඩ් ප්රෝදුච්ට් හිඝ්ල්ය් රෙචොම්මේන්දෙඩ් ❤🫶,,Sinhala_in_English,skincare
1013,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,good quality. thank you for your free gift 😊,ගූඩ් කුඅලිත්ය. තැනක් යෞ ෆොර් යෝඋර් ෆ්‍රී ගිෆ්ට් 😊,,Sinhala_in_English,skincare
1014,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,ig good not bad idk nice vro nice very nice,ඉග ගූඩ් නොට් බද ඉඩක් නිචේ වරෝ නිචේ වෙර්ය් නිචේ,,Sinhala_in_English,skincare
1015,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Hodata pack krla thibuna.. kisi awulak na..,හොදට පච්ක් කරල තිබුන.. කිසි අවුලක් න..,,Sinhala_in_English,skincare
1016,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,මම හිතුවට වඩා මේක ටිකක් ලොකුයි.නමුත් හොඳයි.,මම හිතුවට වඩා මේක ටිකක් ලොකුයි.නමුත් හොඳයි.,,Pure_Sinhala,skincare
1017,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,දවසින් ආවා හොදට පැක් කරලා තිබ්බා සුපිරි..,දවසින් ආවා හොදට පැක් කරලා තිබ්බා සුපිරි..,,Pure_Sinhala,skincare
1018,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,හොදයි item එක... quality එකටම තියෙනවා...,හොදයි item එක... quality එකටම තියෙනවා...,,Pure_Sinhala,skincare
1019,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Fastly delivered! good quality product!,ඵස්ට්ල්ය් දෙලිවෙරෙඩ්! ගූඩ් කුඅලිත්ය ප්රෝදුච්ට්!,,Sinhala_in_English,skincare
1020,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"Actually, the product is amazing 🤩",අච්ටුඅල්ල්ය්,,Sinhala_in_English,skincare
1021,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,on time..good product...,ඕන ටීමේ..ගූඩ් ප්රෝදුච්ට්...,,Sinhala_in_English,skincare
1022,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",4,The product is in good quality. Worth for its price. I ordered yesterday and received today. Thanks Daraz.,තේ ප්රෝදුච්ට් ඉස ඉන් ගූඩ් කුඅලිත්ය. වොර්ත් ෆොර් ඉට්ස් ප්රිචේ. ඉ ඔර්දෙරෙඩ් යෙස්ටේර්දය් ආණ්ඩ රෙකෙඉවෙද් ටෝදය්. තැන්ක්ස් ඩරළ්.,,Sinhala_in_English,skincare
1023,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,The item was in package condition. It was good and usable. But the small lid popped off when put in the refrigerator.,තේ ඉටෙම් වස් ඉන් පච්කගේ කොඉතිඔන්. ඉට වස් ගූඩ් ආණ්ඩ උසබ්ලේ. බුට් තේ ස්මල්ල් ලීඩ් පොප්පෙඩ් ඔෆ්ෆ් වහෙන් පුට් ඉන් තේ රෙෆ්රිගේරටෝර්.,,Sinhala_in_English,skincare
1024,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Seller is highly recommended. It was very nice of them to send a small gift along with the product. Yet to use the product. Should be okay.,සෙල්ලෙර් ඉස හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්. ඉට වස් වෙර්ය් නිචේ ඔෆ් තෙම ටො සෙන්ඩ් අ ස්මල්ල් ගිෆ්ට් අලෝන්ග් විත් තේ ප්රෝදුච්ට්. යෙට් ටො උසේ තේ ප්රෝදුච්ට්. ශෝඋල්ඩ් බේ ඔකය්.,,Sinhala_in_English,skincare
1025,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",1,"Very bad Face roller. The silicone is very fragile. I can't put in the Refrigerator, cause its leaking itself, It doesn't fit properly. Very cheap very bad product. Not recommending to anyone. The 5 star other ratings are fake and there's just bluffing. I was tricked for those reviews, So ended up buying one and now I'm regretting it. Don't be fool for the reviews and buy this. Not recommending to anyone. Stay away from this. Buy from Ali Express if you can, There are way more cheaper and high quality ones for the same price or less. Don't buy from this seller. Fraud!",වෙර්ය් බද ඵචේ රෝල්ලෙර්. තේ සිලිචොනේ ඉස වෙර්ය් ෆ්රගිලේ. ඉ චාන්'ට පුට් ඉන් තේ රෙෆ්රිගේරටෝර්,,Sinhala_in_English,skincare
1026,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"wow this is a very good product . I highly recormand this seller, i even got a free mirror attachment with a friendly note. Best customer service 😍",වොව් තිස් ඉස අ වෙර්ය් ගූඩ් ප්රෝදුච්ට් . ඉ හිඝ්ල්ය් රෙචොර්මන්ඩ් තිස් සෙල්ලෙර්,,Sinhala_in_English,skincare
1027,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Great product for the price. Not leaking at all. Also the delivery service was nice. Highly recommend! ✅,ග්රෙඅට් ප්රෝදුච්ට් ෆොර් තේ ප්රිචේ. නොට් ලේඅකින්ග් ඇත අල්ල. අලසෝ තේ දෙලිවෙර්ය් සේර්විචේ වස් නිචේ. හිඝ්ල්ය් රෙචොම්මෙන්ඩ්! ✅,,Sinhala_in_English,skincare
1028,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"pretty amazing quality, although sometimes water might leak and cause a frozen lake in your refrigerator lol, but the silicone is pretty easy to use, pretty easy to empty out and LARGE. the only downside with it being LARGE  is that it's really hard to reach the part under the eyes, without freezing ur eyeballs, although I should've I expected it, if you r wanting to just use this on other parts of your body except for the skin under eyelids, I'd recommend this for sure! amazing delivery aswell",ප්රෙට්ට්ය් amazing කුඅලිත්ය,,Sinhala_in_English,skincare
1029,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",1,product is not complete.  its didn't have the silicone cleansing ice is not available... only having the pack ..inside is empty   I need to replace the same immediately..  really disappointed,ප්රෝදුච්ට් ඉස නොට් චොම්ප්ලේටේ.  ඉට්ස් දිදං'ට හවේ තේ සිලිචොනේ ච්ලේංසින්ග් ඉචේ ඉස නොට් අවෛලබ්ලේ... ඔන්ල්ය් හවින්ග් තේ පච්ක් ..ඉන්සිදේ ඉස එම්ප්ට්ය්   ඉ නීඩ් ටො රෙප්ලචේ තේ සමේ ඉම්මෙදිඅතෙල්ය..  රෙඅල්ල්ය් disappointed,,Sinhala_in_English,skincare
1030,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Great product! I even received a free gift from the seller. The product is the same as in the picture and I will recommend it to anyone wanting to purchase it.,ග්රෙඅට් ප්රෝදුච්ට්! ඉ එවෙන් රෙකෙඉවෙද් අ ෆ්‍රී ගිෆ්ට් ෆ්‍රොම් තේ සෙල්ලෙර්. තේ ප්රෝදුච්ට් ඉස තේ සමේ ඇස ඉන් තේ පිච්ටුරේ ආණ්ඩ ඉ විල්ල් රෙචොම්මෙන්ඩ් ඉට ටො අන්යෝනේ වන්ටින්ග් ටො පුර්චාසේ it.,,Sinhala_in_English,skincare
1031,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",2,not a quality product  it's getting leaked every time I fill it up and the packaging is worst,නොට් අ කුඅලිත්ය ප්රෝදුච්ට්  ඉට'ස ගේට්ටින්ග් ලේඅකෙඩ් එවෙර්ය් ටීමේ ඉ ෆිල්ල් ඉට උප ආණ්ඩ තේ පච්කගින්ග් ඉස වොර්ස්ට්,,Sinhala_in_English,skincare
1032,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",1,It is very different from the photo in the description. There is no sealing cap to close the hole. water is leaking. Not recommended,ඉට ඉස වෙර්ය් දිෆ්ෆෙරෙන්ට් ෆ්‍රොම් තේ ෆොටෝ ඉන් තේ දෙස්ක්රිප්තිඔන්. තෙරේ ඉස නො සේඅලින්ග් චැප් ටො ච්ලොසේ තේ හොලේ. වටෙර් ඉස ලේඅකින්ග්. නොට් රෙචොම්මේන්දෙඩ්,,Sinhala_in_English,skincare
1033,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",1,This one broken.middle leaked water and.cant use thjs item.anyone dont buy this product,තිස් ඕනේ බ්රෝකෙන්.මිද්ද්ලේ ලේඅකෙඩ් වටෙර් ආණ්ඩ.චාන්ට් උසේ ත්ජ්ස් ඉටෙම්.අන්යෝනේ ඩෝන්ට් බුය් තිස් ප්රෝදුච්ට්,,Sinhala_in_English,skincare
1034,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,higly recommended,හිග්ල්ය් රෙචොම්මේන්දෙඩ්,,Sinhala_in_English,skincare
1035,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Supiriyak!! 😁😍,උපිරියක,,Sinhala_in_English,skincare
1036,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,Good quality product. No leaking and aesthetic colour. Highly recommended.✅,ගූඩ් කුඅලිත්ය ප්රෝදුච්ට්. නො ලේඅකින්ග් ආණ්ඩ ඇස්ථෙතික් චොලොඋර්. හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්.✅,,Sinhala_in_English,skincare
1037,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,"Good product,highly recommended,worthy i am a happy customer 💗💗💗💗🙏🏻🙂",ගූඩ් ප්රෝදුච්ට්,,Sinhala_in_English,skincare
1038,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,exellent product. i like it. valuble and safty delivery.thank you,එෂෙල්ලෙන්ත ප්රෝදුච්ට්. ඉ ලීකේ ඉට. වලුබ්ලේ ආණ්ඩ සෆ්ට්ය් දෙලිවෙර්ය්.තැනක් යෞ,,Sinhala_in_English,skincare
1039,Face and Eye Reusable Ice Face Roller Ice Cube Mold Puffiness Relief Tighten Skin Silicone Ice Cube Massager for Brightening Skin Anti- wrinkles Reducing Acne,"Rs. 15,999",5,good qulity item.fast delivery within 2 days.highly recommended,ගූඩ් කුලිත්ය ඉටෙම්.ෆස්ට් දෙලිවෙර්ය් විතින් 2 ඩයස්.හිඝ්ල්ය් රෙචොම්මේන්දෙඩ්,,Sinhala_in_English,skincare
